;plots;sp;obs;dark07;Predictions.log10MDD
38887;PB34;Jatropha.mutabilis;0;0;1.43022533
38888;PB34;Jatropha.ribifolia;0;1;1.983392038
38889;PB34;Justicia.aequilabris;0;0;1.983392038
38890;PB34;Krameria.tomentosa;0;0;1.983392038
38891;PB34;Lachesiodendron.viridiflorum;0;1;1.983392038
38892;PB34;Lafoensia.glyptocarpa;0;0;1.983392038
38893;PB34;Lafoensia.pacari;0;0;1.983392038
38894;PB34;Lantana.canescens;0;0;1.983392038
38895;PB34;Lantana.fucata;0;0;1.983392038
38896;PB34;Lepidaploa.chalybaea;0;0;1.983392038
38897;PB34;Lepidaploa.cotoneaster;0;0;1.983392038
38898;PB34;Leptohyptis.calida;0;0;1.983392038
38899;PB34;Leptoscela.ruellioides;0;0;1.983392038
38900;PB34;Leucochloron.limae;0;0;0.746816729
38901;PB34;Libidibia.ferrea;0;1;1.983392038
38902;PB34;Lindackeria.ovata;0;0;1.983392038
38903;PB34;Lippia.alba;0;0;1.983392038
38904;PB34;Lippia.grata;0;1;1.983392038
38905;PB34;Lippia.origanoides;0;0;1.983392038
38906;PB34;Lonchocarpus.sericeus;0;1;1.983392038
38907;PB34;Luehea.candicans;0;0;2.033641452
38908;PB34;Luehea.divaricata;0;0;1.983392038
38909;PB34;Luehea.grandiflora;0;0;2.033641452
38910;PB34;Luehea.paniculata;0;0;1.983392038
38911;PB34;Luetzelburgia.auriculata;0;1;1.983392038
38912;PB34;Machaerium.acutifolium;0;0;1.983392038
38913;PB34;Machaerium.brasiliense;0;0;2.033641452
38914;PB34;Machaerium.hirtum;0;0;1.983392038
38915;PB34;Machaerium.scleroxylon;0;0;1.983392038
38916;PB34;Machaerium.villosum;0;0;1.983392038
38917;PB34;Machaonia.acuminata;0;1;1.224017133
38918;PB34;Maclura.tinctoria;0;0;2.349410474
38919;PB34;Magonia.pubescens;0;0;1.983392038
38920;PB34;Malvastrum.tomentosum;0;1;1.983392038
38921;PB34;Mandevilla.dardanoi;0;0;1.983392038
38922;PB34;Mandevilla.tenuifolia;0;0;1.983392038
38923;PB34;Manihot.anomala;0;0;2.349410474
38924;PB34;Manihot.caerulescens;0;0;2.349410474
38925;PB34;Manihot.carthagenensis;0;1;2.349410474
38926;PB34;Manihot.dichotoma;0;1;1.983392038
38927;PB34;Manihot.glaziovii;1;0;1.983392038
38928;PB34;Manihot.leptopoda;0;0;1.983392038
38929;PB34;Manilkara.rufula;0;0;1.983392038
38930;PB34;Maprounea.guianensis;0;1;1.983392038
38931;PB34;Marsdenia.loniceroides;0;0;1.983392038
38932;PB34;Medusantha.martiusii;0;0;1.983392038
38933;PB34;Melocactus.zehntneri;0;1;1.983392038
38934;PB34;Melochia.tomentosa;0;0;1.983392038
38935;PB34;Microdesmia.rigida;0;0;1.983392038
38936;PB34;Microstachys.corniculata;0;0;1.983392038
38937;PB34;Microtea.glochidiata;0;0;1.983392038
38938;PB34;Mimosa.acutistipula;0;0;1.224017133
38939;PB34;Mimosa.arenosa;0;1;1.224017133
38940;PB34;Mimosa.caesalpiniifolia;0;0;1.224017133
38941;PB34;Mimosa.hexandra;0;0;1.224017133
38942;PB34;Mimosa.invisa;0;0;1.983392038
38943;PB34;Mimosa.lewisii;0;0;1.983392038
38944;PB34;Mimosa.ophthalmocentra;0;1;1.224017133
38945;PB34;Mimosa.paraibana;0;0;1.983392038
38946;PB34;Mimosa.pigra;0;0;1.983392038
38947;PB34;Mimosa.pteridifolia;0;0;1.224017133
38948;PB34;Mimosa.sensitiva;0;0;2.399659888
38949;PB34;Mimosa.tenuiflora;0;1;1.224017133
38950;PB34;Mimosa.verrucosa;0;0;2.399659888
38951;PB34;Monteverdia.imbricata;0;0;2.399659888
38952;PB34;Monteverdia.obtusifolia;0;0;1.224017133
38953;PB34;Monteverdia.rigida;0;1;1.224017133
38954;PB34;Moquiniastrum.oligocephalum;0;0;2.033641452
38955;PB34;Muellera.campestris;0;1;2.399659888
38956;PB34;Muellera.obtusa;0;1;0.746816729
38957;PB34;Myrcia.guianensis;0;0;2.349410474
38958;PB34;Myrcia.multiflora;0;0;2.349410474
38959;PB34;Myrcia.splendens;0;0;2.399659888
38960;PB34;Myrcia.tomentosa;0;0;2.349410474
38961;PB34;Myriopus.rubicundus;0;1;2.399659888
38962;PB34;Neocalyptrocalyx.longifolium;0;1;2.399659888
38963;PB34;Ouratea.parvifolia;0;0;2.399659888
38964;PB34;Oxalis.psoraleoides;0;0;2.399659888
38965;PB34;Paliavana.tenuiflora;0;0;2.399659888
38966;PB34;Parapiptadenia.zehntneri;0;1;1.224017133
38967;PB34;Parkia.platycephala;0;0;2.399659888
38968;PB34;Pavonia.blanchetiana;0;0;2.399659888
38969;PB34;Pavonia.glazioviana;0;0;2.399659888
38970;PB34;Pavonia.varians;0;0;2.399659888
38971;PB34;Peixotoa.jussieuana;0;0;2.399659888
38972;PB34;Peltogyne.confertiflora;0;0;2.399659888
38973;PB34;Peltogyne.pauciflora;0;0;2.399659888
38974;PB34;Peltophorum.dubium;0;0;2.399659888
38975;PB34;Pereskia.bahiensis;0;0;2.349410474
38976;PB34;Pilocarpus.spicatus;0;0;1.224017133
38977;PB34;Pilosocereus.catingicola;0;0;2.349410474
38978;PB34;Pilosocereus.pachycladus;1;0;2.349410474
38979;PB34;Pilosocereus.piauhyensis;0;0;2.399659888
38980;PB34;Pilosocereus.tuberculatus;0;0;2.399659888
38981;PB34;Piptadenia.retusa;1;0;1.224017133
38982;PB34;Piriqueta.sidifolia;0;0;2.399659888
38983;PB34;Pithecellobium.diversifolium;0;1;2.349410474
38984;PB34;Pityrocarpa.moniliformis;0;0;1.224017133
38985;PB34;Pityrocarpa.obliqua;0;0;2.399659888
38986;PB34;Plathymenia.reticulata;0;0;2.033641452
38987;PB34;Platymiscium.floribundum;0;0;2.399659888
38988;PB34;Platypodium.elegans;0;0;2.715428909
38989;PB34;Pleroma.heteromallum;0;0;2.715428909
38990;PB34;Plumbago.scandens;0;1;2.715428909
38991;PB34;Poecilanthe.ulei;0;1;1.224017133
38992;PB34;Poeppigia.procera;0;0;2.715428909
38993;PB34;Prockia.crucis;0;1;2.349410474
38994;PB34;Pseudobombax.longiflorum;0;0;2.715428909
38995;PB34;Pseudobombax.marginatum;1;0;2.715428909
38996;PB34;Pseudobombax.simplicifolium;0;0;2.715428909
38997;PB34;Psidium.appendiculatum;0;0;2.715428909
38998;PB34;Psidium.myrtoides;0;0;2.715428909
38999;PB34;Psidium.schenckianum;0;0;2.349410474
39000;PB34;Pterocarpus.villosus;0;0;2.715428909
39001;PB34;Pterodon abruptus (Moric.) Benth.;0;0;NA
39002;PB34;Pterogyne.nitens;0;0;2.715428909
39003;PB34;Ptilochaeta.bahiensis;0;1;2.715428909
39004;PB34;Qualea.grandiflora;0;0;2.033641452
39005;PB34;Qualea.parviflora;0;0;2.033641452
39006;PB34;Randia.armata;0;0;2.349410474
39007;PB34;Rhamnidium.elaeocarpum;0;0;2.715428909
39008;PB34;Rhamnidium.molle;0;1;2.349410474
39009;PB34;Ruellia.asperula;0;1;2.715428909
39010;PB34;Ruellia.bahiensis;0;0;2.715428909
39011;PB34;Ruellia.geminiflora;0;0;2.715428909
39012;PB34;Ruellia.paniculata;0;0;2.715428909
39013;PB34;Ruprechtia.laxiflora;0;0;2.715428909
39014;PB34;Sapindus.saponaria;0;0;2.715428909
39015;PB34;Sapium.argutum;0;0;2.349410474
39016;PB34;Sapium.glandulosum;0;1;2.349410474
39017;PB34;Sarcomphalus.joazeiro;0;1;2.715428909
39018;PB34;Schinopsis.brasiliensis;0;1;2.715428909
39019;PB34;Schinus.terebinthifolia;0;0;2.349410474
39020;PB34;Schoepfia.brasiliensis;0;0;2.349410474
39021;PB34;Sebastiania.brasiliensis;0;0;2.349410474
39022;PB34;Sebastiania.macrocarpa;0;1;2.349410474
39023;PB34;Senegalia.bahiensis;0;0;1.224017133
39024;PB34;Senegalia.langsdorffii;0;0;1.224017133
39025;PB34;Senegalia.martii;0;0;1.224017133
39026;PB34;Senegalia.piauhiensis;0;0;1.224017133
39027;PB34;Senegalia.polyphylla;0;0;1.224017133
39028;PB34;Senegalia.riparia;0;0;2.715428909
39029;PB34;Senegalia.tenuifolia;0;1;2.715428909
39030;PB34;Senna.acuruensis;0;0;1.224017133
39031;PB34;Senna.alata;0;0;1.224017133
39032;PB34;Senna.aurantia;0;0;2.715428909
39033;PB34;Senna.cana;0;0;2.349410474
39034;PB34;Senna.cearensis;0;0;1.224017133
39035;PB34;Senna.gardneri;0;0;1.224017133
39036;PB34;Senna.macranthera;0;0;2.349410474
39037;PB34;Senna.martiana;0;1;2.715428909
39038;PB34;Senna.occidentalis;0;0;2.715428909
39039;PB34;Senna.rizzinii;0;0;2.715428909
39040;PB34;Senna.spectabilis;0;1;2.715428909
39041;PB34;Senna.splendida;0;0;2.715428909
39042;PB34;Senna.trachypus;0;0;1.224017133
39043;PB34;Sesbania.exasperata;0;0;2.715428909
39044;PB34;Sida.ciliaris;0;0;2.715428909
39045;PB34;Sida.galheirensis;0;0;2.715428909
39046;PB34;Sida.glomerata;0;0;2.715428909
39047;PB34;Sida.spinosa;0;0;2.715428909
39048;PB34;Sidastrum.paniculatum;0;0;2.715428909
39049;PB34;Sideroxylon.obtusifolium;0;1;2.349410474
39050;PB34;Solanum.crinitum;0;0;2.349410474
39051;PB34;Solanum.gardneri;0;1;2.715428909
39052;PB34;Solanum.megalonyx;0;0;2.715428909
39053;PB34;Solanum.paludosum;0;0;2.715428909
39054;PB34;Solanum.paniculatum;0;0;2.715428909
39055;PB34;Solanum.rhytidoandrum;0;0;2.715428909
39056;PB34;Solanum.stipulaceum;0;0;2.349410474
39057;PB34;Spondias.mombin;0;1;2.715428909
39058;PB34;Spondias.tuberosa;0;1;2.349410474
39059;PB34;Stachytarpheta.coccinea;0;0;2.715428909
39060;PB34;Sterculia.striata;0;0;2.715428909
39061;PB34;Stigmaphyllon.paralias;0;0;2.715428909
39062;PB34;Stillingia.trapezoidea;0;0;2.715428909
39063;PB34;Strychnos.rubiginosa;0;0;2.715428909
39064;PB34;Stylosanthes.humilis;0;0;2.715428909
39065;PB34;Stylosanthes.viscosa;0;0;2.715428909
39066;PB34;Swartzia.flaemingii;0;0;2.715428909
39067;PB34;Sweetia.fruticosa;0;0;2.715428909
39068;PB34;Syagrus.cearensis;0;1;2.715428909
39069;PB34;Syagrus.coronata;0;0;2.715428909
39070;PB34;Syagrus.oleracea;0;0;2.715428909
39071;PB34;Tabebuia.aurea;0;1;2.715428909
39072;PB34;Tabebuia.reticulata;0;0;2.715428909
39073;PB34;Tabebuia.roseoalba;0;0;2.715428909
39074;PB34;Tacinga.inamoena;0;0;2.715428909
39075;PB34;Tacinga.palmadora;0;1;2.715428909
39076;PB34;Talisia.esculenta;0;0;2.715428909
39077;PB34;Terminalia.actinophylla;0;0;2.715428909
39078;PB34;Terminalia.fagifolia;0;0;2.715428909
39079;PB34;Terminalia.tetraphylla;0;0;2.715428909
39080;PB34;Tocoyena.formosa;0;0;2.715428909
39081;PB34;Tocoyena.sellowiana;0;1;2.349410474
39082;PB34;Tragia.volubilis;0;0;2.715428909
39083;PB34;Trema.micrantha;0;0;2.715428909
39084;PB34;Trichilia.elegans;0;0;2.349410474
39085;PB34;Trichilia.hirta;0;0;2.349410474
39086;PB34;Trigonia.nivea;0;0;2.715428909
39087;PB34;Triplaris.gardneriana;0;1;2.715428909
39088;PB34;Trischidium.molle;0;0;1.224017133
39089;PB34;Turnera.blanchetiana;0;0;2.715428909
39090;PB34;Turnera.calyptrocarpa;0;0;2.715428909
39091;PB34;Turnera.cearensis;0;0;2.715428909
39092;PB34;Turnera.diffusa;0;0;2.715428909
39093;PB34;Vachellia.farnesiana;0;1;2.715428909
39094;PB34;Varronia.curassavica;0;0;2.715428909
39095;PB34;Varronia.dardani;0;0;2.715428909
39096;PB34;Varronia.globosa;0;1;2.715428909
39097;PB34;Varronia.leucocephala;0;1;2.715428909
39098;PB34;Varronia.leucomalloides;0;0;2.715428909
39099;PB34;Varronia.multispicata;0;0;2.715428909
39100;PB34;Vatairea.macrocarpa;0;0;2.715428909
39101;PB34;Verbesina.macrophylla;0;0;2.715428909
39102;PB34;Vitex.cymosa;0;0;2.715428909
39103;PB34;Vitex.gardneriana;0;1;2.349410474
39104;PB34;Vitex.polygama;0;0;2.349410474
39105;PB34;Vitex.rufescens;0;0;2.715428909
39106;PB34;Vitex.schaueriana;0;0;2.715428909
39107;PB34;Waltheria.brachypetala;0;0;2.715428909
39108;PB34;Waltheria.ferruginea;0;0;2.715428909
39109;PB34;Waltheria.rotundifolia;0;0;2.715428909
39110;PB34;Wedelia.villosa;0;0;2.715428909
39111;PB34;Wissadula.amplissima;0;1;2.715428909
39112;PB34;Wissadula.contracta;0;1;2.715428909
39113;PB34;Ximenia.americana;0;0;2.349410474
39114;PB34;Ximenia.intermedia;0;0;2.715428909
39115;PB34;Xiquexique.gounellei;0;1;2.715428909
39116;PB34;Xylosma.ciliatifolia;0;0;2.349410474
39117;PB34;Zanthoxylum.hamadryadicum;0;0;2.715428909
39118;PB34;Zanthoxylum.petiolare;0;0;2.715428909
39119;PB34;Zanthoxylum.rhoifolium;0;0;2.715428909
39120;PB34;Zanthoxylum.riedelianum;0;0;2.715428909
39121;PB34;Zanthoxylum.stelligerum;0;0;2.715428909
39122;PB34;Zeyheria.tuberculosa;0;0;2.715428909
39123;PB34;Ziziphus.cotinifolia;0;1;2.715428909
39124;PB35;Acalypha.brasiliensis;0;0;0.857998697
39125;PB35;Aeschynomene.martii;0;0;0.857998697
39126;PB35;Agonandra.brasiliensis;0;0;0.857998697
39127;PB35;Albizia.inundata;0;1;0.857998697
39128;PB35;Albizia.niopoides;0;0;0.857998697
39129;PB35;Albizia.polycephala;0;1;0.857998697
39130;PB35;Alibertia.edulis;0;0;2.349410474
39131;PB35;Allamanda.blanchetii;0;0;0.857998697
39132;PB35;Allophylus.edulis;0;0;2.349410474
39133;PB35;Allophylus.quercifolius;0;1;2.349410474
39134;PB35;Allophylus.racemosus;0;0;2.349410474
39135;PB35;Alseis.floribunda;0;1;0.857998697
39136;PB35;Alternanthera.brasiliana;0;0;0.857998697
39137;PB35;Alternanthera.tenella;0;0;0.857998697
39138;PB35;Amasonia.campestris;0;0;0.857998697
39139;PB35;Amburana.cearensis;0;1;0.857998697
39140;PB35;Anacardium.occidentale;0;0;0.857998697
39141;PB35;Anadenanthera.colubrina;1;0;0.857998697
39142;PB35;Anisacanthus.trilobus;0;0;0.857998697
39143;PB35;Annona.leptopetala;0;0;0.857998697
39144;PB35;Annona.vepretorum;0;0;2.349410474
39145;PB35;Apuleia.leiocarpa;0;0;0.857998697
39146;PB35;Aralia.warmingiana;0;1;0.857998697
39147;PB35;Arrojadoa.rhodantha;0;1;0.857998697
39148;PB35;Aspidosperma.cuspa;0;1;2.033641452
39149;PB35;Aspidosperma.discolor;0;0;0.857998697
39150;PB35;Aspidosperma.multiflorum;0;0;2.033641452
39151;PB35;Aspidosperma.pyrifolium;0;1;0.857998697
39152;PB35;Aspidosperma.subincanum;0;0;0.857998697
39153;PB35;Astronium.fraxinifolium;0;0;0.857998697
39154;PB35;Astronium.urundeuva;0;1;0.857998697
39155;PB35;Averrhoidium.gardnerianum;0;0;2.349410474
39156;PB35;Balfourodendron.molle;0;0;0.857998697
39157;PB35;Barnebya.harleyi;0;0;0.857998697
39158;PB35;Bauhinia.acuruana;0;0;0.857998697
39159;PB35;Bauhinia.cheilantha;1;0;1.224017133
39160;PB35;Bauhinia.dubia;0;0;0.857998697
39161;PB35;Bauhinia.forficata;0;0;0.857998697
39162;PB35;Bauhinia.pentandra;0;0;1.224017133
39163;PB35;Bauhinia.pulchella;0;0;1.224017133
39164;PB35;Bauhinia.subclavata;0;0;0.857998697
39165;PB35;Bauhinia.ungulata;0;0;1.224017133
39166;PB35;Begonia.saxicola;0;0;0.857998697
39167;PB35;Borreria.verticillata;0;0;0.857998697
39168;PB35;Bougainvillea.praecox;0;0;0.857998697
39169;PB35;Bowdichia.virgilioides;0;0;1.224017133
39170;PB35;Brosimum.gaudichaudii;0;0;2.349410474
39171;PB35;Brunfelsia.uniflora;0;1;0.857998697
39172;PB35;Buchenavia.tetraphylla;0;0;0.857998697
39173;PB35;Byrsonima.gardneriana;0;0;2.349410474
39174;PB35;Byrsonima.sericea;0;0;2.349410474
39175;PB35;Byrsonima.vacciniifolia;0;0;2.349410474
39176;PB35;Calliandra.aeschynomenoides;0;0;0.857998697
39177;PB35;Calliandra.depauperata;0;1;0.857998697
39178;PB35;Calliandra.umbellifera;0;0;0.857998697
39179;PB35;Callisthene.fasciculata;0;0;0.857998697
39180;PB35;Callisthene.microphylla;0;1;2.033641452
39181;PB35;Campomanesia.aromatica;0;0;0.857998697
39182;PB35;Campomanesia.eugenioides;0;0;2.349410474
39183;PB35;Campomanesia.velutina;0;0;0.857998697
39184;PB35;Capsicum.parvifolium;0;1;0.857998697
39185;PB35;Casearia.guianensis;0;0;2.349410474
39186;PB35;Casearia.selloana;0;0;2.349410474
39187;PB35;Casearia.sylvestris;0;0;2.349410474
39188;PB35;Cassia.ferruginea;0;0;0.857998697
39189;PB35;Cavanillesia.umbellata;0;0;0.857998697
39190;PB35;Cecropia.pachystachya;0;0;0.857998697
39191;PB35;Cedrela.fissilis;0;0;0.857998697
39192;PB35;Cedrela.odorata;0;1;0.857998697
39193;PB35;Ceiba.glaziovii;1;0;0.857998697
39194;PB35;Ceiba.pubiflora;0;0;0.857998697
39195;PB35;Celtis.brasiliensis;0;0;2.349410474
39196;PB35;Celtis.iguanaea;0;0;2.349410474
39197;PB35;Cenostigma.bracteosum;0;1;1.224017133
39198;PB35;Cenostigma.macrophyllum;0;0;1.224017133
39199;PB35;Cenostigma.microphyllum;0;0;1.224017133
39200;PB35;Cenostigma.nordestinum;0;0;1.224017133
39201;PB35;Cenostigma.pluviosum;0;0;1.224017133
39202;PB35;Cenostigma.pyramidale;1;0;1.224017133
39203;PB35;Centrolobium.sclerophyllum;0;0;0.857998697
39204;PB35;Cereus.albicaulis;0;0;0.857998697
39205;PB35;Cereus.jamacaru;0;1;0.857998697
39206;PB35;Chamaecrista.amiciella;0;0;0.857998697
39207;PB35;Chamaecrista.belemii;0;0;0.857998697
39208;PB35;Chamaecrista.calycioides;0;0;0.857998697
39209;PB35;Chamaecrista.desvauxii;0;0;0.857998697
39210;PB35;Chamaecrista.duckeana;0;0;0.857998697
39211;PB35;Chamaecrista.eitenorum;0;0;1.224017133
39212;PB35;Chamaecrista.flexuosa;0;0;0.857998697
39213;PB35;Chamaecrista.nictitans;0;0;0.857998697
39214;PB35;Chamaecrista.ramosa;0;0;0.857998697
39215;PB35;Chamaecrista.zygophylloides;0;0;0.857998697
39216;PB35;Chiococca.alba;0;0;0.857998697
39217;PB35;Chloroleucon.dumosum;0;1;0.857998697
39218;PB35;Chloroleucon.foliolosum;0;1;1.590035568
39219;PB35;Chloroleucon.mangense;0;0;1.064206894
39220;PB35;Chloroleucon.tortum;0;0;1.064206894
39221;PB35;Chomelia.obtusa;0;0;2.349410474
39222;PB35;Chrysophyllum.marginatum;0;0;2.349410474
39223;PB35;Clidemia.hirta;0;0;1.112835165
39224;PB35;Clusia.nemorosa;0;0;2.349410474
39225;PB35;Cnidoscolus.bahianus;0;0;1.43022533
39226;PB35;Cnidoscolus.oligandrus;0;0;1.590035568
39227;PB35;Cnidoscolus.pubescens;0;0;1.590035568
39228;PB35;Cnidoscolus.quercifolius;0;1;1.43022533
39229;PB35;Cnidoscolus.vitifolius;0;0;1.43022533
39230;PB35;Coccoloba.schwackeana;0;0;2.349410474
39231;PB35;Cochlospermum.regium;0;1;1.590035568
39232;PB35;Cochlospermum.vitifolium;0;1;2.033641452
39233;PB35;Colicodendron.yco;0;0;1.590035568
39234;PB35;Colubrina.cordifolia;0;0;1.224017133
39235;PB35;Combretum.duarteanum;0;0;1.590035568
39236;PB35;Combretum.glaucocarpum;0;1;2.033641452
39237;PB35;Combretum.hilarianum;0;1;1.590035568
39238;PB35;Combretum.lanceolatum;0;1;1.590035568
39239;PB35;Combretum.laxum;0;1;2.033641452
39240;PB35;Combretum.leprosum;0;1;2.033641452
39241;PB35;Combretum.mellifluum;0;0;2.033641452
39242;PB35;Combretum.monetaria;0;1;2.033641452
39243;PB35;Commiphora.leptophloeos;0;1;2.349410474
39244;PB35;Conocliniopsis.prasiifolia;0;0;1.590035568
39245;PB35;Copaifera.coriacea;0;0;2.349410474
39246;PB35;Copaifera.langsdorffii;0;0;1.590035568
39247;PB35;Copaifera.martii;0;0;2.349410474
39248;PB35;Copernicia.prunifera;0;0;1.590035568
39249;PB35;Corchorus.hirtus;0;1;1.590035568
39250;PB35;Cordia.glabrata;0;0;1.590035568
39251;PB35;Cordia.glazioviana;0;0;1.590035568
39252;PB35;Cordia.incognita;0;0;1.590035568
39253;PB35;Cordia.oncocalyx;0;0;1.590035568
39254;PB35;Cordia.rufescens;0;0;1.590035568
39255;PB35;Cordia.trichotoma;0;1;1.590035568
39256;PB35;Cordiera.concolor;0;0;1.590035568
39257;PB35;Cordiera.rigida;0;0;1.590035568
39258;PB35;Cordiera.sessilis;0;0;1.590035568
39259;PB35;Coutarea.hexandra;0;0;2.033641452
39260;PB35;Cratylia.mollis;0;0;1.590035568
39261;PB35;Crotalaria.bahiensis;0;0;1.590035568
39262;PB35;Crotalaria.holosericea;0;0;1.590035568
39263;PB35;Croton.adamantinus;0;0;1.590035568
39264;PB35;Croton.adenocalyx;0;1;1.590035568
39265;PB35;Croton.adenodontus;0;0;1.590035568
39266;PB35;Croton.betaceus;0;0;1.590035568
39267;PB35;Croton.blanchetianus;0;1;1.224017133
39268;PB35;Croton.campestris;0;0;1.590035568
39269;PB35;Croton.conduplicatus;0;0;1.590035568
39270;PB35;Croton.echioides;0;1;1.590035568
39271;PB35;Croton.grewioides;0;0;1.590035568
39272;PB35;Croton.heliotropiifolius;0;0;1.590035568
39273;PB35;Croton.jacobinensis;1;0;1.590035568
39274;PB35;Croton.micans;0;0;1.590035568
39275;PB35;Croton.mollis;0;0;1.590035568
39276;PB35;Croton.nepetifolius;0;0;1.667623016
39277;PB35;Croton.rudolphianus;0;0;1.667623016
39278;PB35;Croton.tricolor;0;0;1.667623016
39279;PB35;Croton.urticifolius;0;0;1.667623016
39280;PB35;Cupania.impressinervia;0;0;1.667623016
39281;PB35;Cuphea.campestris;0;0;1.667623016
39282;PB35;Curatella.americana;0;0;2.349410474
39283;PB35;Cuspidaria.lateriflora;0;1;1.667623016
39284;PB35;Cynophalla.flexuosa;0;1;1.667623016
39285;PB35;Cynophalla.hastata;0;1;1.667623016
39286;PB35;Cyrtocarpa.caatingae;0;0;2.349410474
39287;PB35;Dahlstedtia.araripensis;0;0;1.667623016
39288;PB35;Dalbergia.cearensis;0;0;1.667623016
39289;PB35;Dalbergia.frutescens;0;0;1.667623016
39290;PB35;Desmanthus.virgatus;0;0;1.667623016
39291;PB35;Desmodium.glabrum;0;0;1.667623016
39292;PB35;Dilodendron.bipinnatum;0;0;1.667623016
39293;PB35;Ditaxis.desertorum;0;1;1.667623016
39294;PB35;Ditaxis.malpighiacea;0;1;1.667623016
39295;PB35;Enterolobium.contortisiliquum;1;0;1.667623016
39296;PB35;Enterolobium.timbouva;0;1;1.667623016
39297;PB35;Ephedranthus.pisocarpus;0;0;2.349410474
39298;PB35;Eplingiella.fruticosa;0;0;1.667623016
39299;PB35;Eremanthus.capitatus;0;0;1.667623016
39300;PB35;Erythrina.velutina;0;1;1.667623016
39301;PB35;Erythroxylum.barbatum;0;0;2.349410474
39302;PB35;Erythroxylum.betulaceum;0;1;1.667623016
39303;PB35;Erythroxylum.caatingae;0;1;2.349410474
39304;PB35;Erythroxylum.deciduum;0;0;2.349410474
39305;PB35;Erythroxylum.laetevirens;0;0;1.667623016
39306;PB35;Erythroxylum.maracasense;0;0;2.349410474
39307;PB35;Erythroxylum.pungens;0;1;2.349410474
39308;PB35;Erythroxylum.revolutum;0;0;2.349410474
39309;PB35;Erythroxylum.suberosum;0;0;2.349410474
39310;PB35;Erythroxylum.subrotundum;0;1;2.349410474
39311;PB35;Eugenia.aurata;0;0;2.349410474
39312;PB35;Eugenia.azuruensis;0;0;1.983392038
39313;PB35;Eugenia.candolleana;0;0;2.349410474
39314;PB35;Eugenia.dysenterica;0;0;2.349410474
39315;PB35;Eugenia.flavescens;0;0;2.349410474
39316;PB35;Eugenia.florida;0;0;2.349410474
39317;PB35;Eugenia.ligustrina;0;0;1.983392038
39318;PB35;Eugenia.punicifolia;0;0;1.983392038
39319;PB35;Eugenia.pyriformis;0;1;2.349410474
39320;PB35;Eugenia.stictopetala;0;0;2.349410474
39321;PB35;Eugenia.uniflora;0;0;1.983392038
39322;PB35;Euphorbia.comosa;0;0;1.983392038
39323;PB35;Euphorbia.phosphorea;0;0;1.983392038
39324;PB35;Fraunhofera.multiflora;0;0;1.224017133
39325;PB35;Fridericia.dispar;0;0;1.983392038
39326;PB35;Geoffroea.spinosa;0;0;1.983392038
39327;PB35;Godmania.dardanoi;0;0;1.983392038
39328;PB35;Goniorrhachis.marginata;0;0;1.983392038
39329;PB35;Guapira.graciliflora;0;0;2.349410474
39330;PB35;Guapira.laxa;0;1;2.349410474
39331;PB35;Guapira.noxia;0;1;2.349410474
39332;PB35;Guapira.opposita;0;0;2.349410474
39333;PB35;Guapira.tomentosa;0;0;2.349410474
39334;PB35;Guazuma.ulmifolia;0;0;1.983392038
39335;PB35;Guettarda.angelica;0;1;2.349410474
39336;PB35;Guettarda.platypoda;0;0;1.983392038
39337;PB35;Guettarda.sericea;0;1;1.983392038
